filename,class_id,x_center,y_center,width,height
img-1009.txt,0,0.329327,0.800366,0.192308,0.150183
img-1009.txt,0,0.484375,0.902930,0.156250,0.194139
img-101.txt,0,0.431944,0.510417,0.230556,0.179167
img-101.txt,0,0.660417,0.505556,0.218056,0.130556
img-1010.txt,0,0.548077,0.734657,0.341346,0.299639
img-1010.txt,0,0.853365,0.723827,0.100962,0.111913
img-1010.txt,0,0.739183,0.435018,0.108173,0.061372
img-1010.txt,0,0.075721,0.684116,0.074519,0.090253
img-1010.txt,0,0.545673,0.449458,0.038462,0.032491
img-1010.txt,0,0.902644,0.440433,0.117788,0.108303
img-1011.txt,0,0.496394,0.785714,0.617788,0.419913
img-1011.txt,0,0.449519,0.458874,0.423077,0.207792
img-1011.txt,0,0.086538,0.424242,0.168269,0.155844
img-1011.txt,0,0.959135,0.428571,0.081731,0.129870
img-1012.txt,0,0.633413,0.523504,0.242788,0.183761
img-1012.txt,0,0.514423,0.696581,0.187500,0.153846
img-1012.txt,0,0.359375,0.910256,0.103365,0.179487
img-1012.txt,0,0.705529,0.235043,0.093750,0.196581
img-1012.txt,0,0.867788,0.692308,0.153846,0.264957
img-1013.txt,0,0.460337,0.643678,0.560096,0.333333
img-1014.txt,0,0.387019,0.736462,0.211538,0.144404
img-1014.txt,0,0.306490,0.592058,0.175481,0.050542
img-1014.txt,0,0.677885,0.837545,0.355769,0.324910
img-1014.txt,0,0.781250,0.660650,0.264423,0.180505
img-1014.txt,0,0.846154,0.528881,0.250000,0.061372
img-1014.txt,0,0.754808,0.471119,0.168269,0.097473
img-1014.txt,0,0.667067,0.465704,0.112981,0.101083
img-1014.txt,0,0.570913,0.554152,0.305288,0.155235
img-1015.txt,0,0.583750,0.718333,0.527500,0.323333
img-1016.txt,0,0.467548,0.788809,0.387019,0.393502
img-1017.txt,0,0.159856,0.769091,0.218750,0.141818
img-1017.txt,0,0.495192,0.616364,0.096154,0.141818
img-1017.txt,0,0.680288,0.416364,0.115385,0.076364
img-1017.txt,0,0.558894,0.529091,0.137019,0.112727
img-1017.txt,0,0.756010,0.345455,0.103365,0.036364
img-1018.txt,0,0.504808,0.646209,0.346154,0.382671
img-1018.txt,0,0.800481,0.595668,0.177885,0.151625
img-1018.txt,0,0.423077,0.406137,0.120192,0.075812
img-1019.txt,0,0.603365,0.486220,0.725962,0.610236
img-102.txt,0,0.501389,0.552778,0.363889,0.422222
img-1020.txt,0,0.155048,0.669675,0.218750,0.379061
img-1020.txt,0,0.700721,0.296029,0.560096,0.512635
img-1021.txt,0,0.418269,0.625604,0.701923,0.748792
img-1022.txt,0,0.786058,0.618590,0.302885,0.256410
img-1022.txt,0,0.847356,0.402244,0.180288,0.150641
img-1022.txt,0,0.640625,0.637821,0.213942,0.243590
img-1023.txt,0,0.219952,0.280443,0.247596,0.110701
img-1023.txt,0,0.477163,0.474170,0.290865,0.202952
img-1023.txt,0,0.687500,0.607011,0.346154,0.387454
img-1024.txt,0,0.555288,0.655235,0.519231,0.429603
img-1025.txt,0,0.510817,0.509615,0.560096,0.557692
img-1026.txt,0,0.620192,0.773504,0.725962,0.452991
img-1027.txt,0,0.534856,0.749097,0.930288,0.494585
img-1028.txt,0,0.504808,0.609890,0.913462,0.780220
img-1028.txt,0,0.171875,0.153846,0.189904,0.058608
img-1029.txt,0,0.316106,0.747984,0.314904,0.294355
img-1029.txt,0,0.664663,0.635081,0.108173,0.084677
img-1029.txt,0,0.687500,0.828629,0.177885,0.173387
img-103.txt,0,0.515972,0.428472,0.298611,0.159722
img-1030.txt,0,0.631667,0.607143,0.543333,0.678571
img-1030.txt,0,0.216667,0.274554,0.240000,0.245536
img-1031.txt,0,0.658654,0.323913,0.201923,0.117391
img-1031.txt,0,0.758413,0.160870,0.127404,0.104348
img-1031.txt,0,0.174279,0.395652,0.141827,0.113043
img-1031.txt,0,0.164663,0.915217,0.262019,0.169565
img-1031.txt,0,0.502404,0.706522,0.524038,0.343478
img-1031.txt,0,0.765625,0.510870,0.468750,0.273913
img-1032.txt,0,0.164663,0.629808,0.305288,0.201923
img-1032.txt,0,0.276442,0.818910,0.125000,0.157051
img-1032.txt,0,0.679087,0.709936,0.641827,0.477564
img-1033.txt,0,0.585337,0.498168,0.401442,0.278388
img-1033.txt,0,0.219952,0.401099,0.170673,0.172161
img-1033.txt,0,0.128606,0.210623,0.165865,0.135531
img-1033.txt,0,0.329327,0.300366,0.110577,0.080586
img-1033.txt,0,0.334135,0.078755,0.144231,0.084249
img-1033.txt,0,0.781250,0.076923,0.125000,0.124542
img-1034.txt,0,0.463942,0.258929,0.355769,0.366071
img-1034.txt,0,0.903846,0.220982,0.187500,0.209821
img-1034.txt,0,0.805288,0.343750,0.120192,0.116071
img-1034.txt,0,0.506010,0.729911,0.709135,0.540179
img-1035.txt,0,0.594952,0.647436,0.526442,0.653846
img-1036.txt,0,0.371394,0.583333,0.612981,0.685897
img-1036.txt,0,0.894231,0.580128,0.168269,0.256410
img-1037.txt,0,0.527644,0.519231,0.805288,0.564103
img-1038.txt,0,0.538462,0.640794,0.524038,0.718412
img-1038.txt,0,0.813702,0.153430,0.372596,0.256318
img-1039.txt,0,0.191106,0.447653,0.377404,0.129964
img-1039.txt,0,0.794471,0.574007,0.411058,0.180505
img-1039.txt,0,0.423077,0.768953,0.543269,0.462094
img-1039.txt,0,0.085337,0.359206,0.165865,0.083032
img-104.txt,0,0.496528,0.346528,0.340278,0.237500
img-104.txt,0,0.657639,0.642361,0.090278,0.081944
img-1040.txt,0,0.688702,0.862385,0.209135,0.275229
img-1040.txt,0,0.600962,0.417431,0.269231,0.458716
img-1041.txt,0,0.092548,0.944444,0.161058,0.111111
img-1041.txt,0,0.526442,0.771605,0.653846,0.292181
img-1042.txt,0,0.444712,0.500000,0.278846,0.152174
img-1042.txt,0,0.840144,0.362319,0.185096,0.115942
img-1042.txt,0,0.806490,0.728261,0.319712,0.434783
img-1043.txt,0,0.489183,0.471042,0.512019,0.409266
img-1044.txt,0,0.336538,0.844551,0.307692,0.310897
img-1044.txt,0,0.645433,0.653846,0.319712,0.269231
img-1044.txt,0,0.197115,0.471154,0.235577,0.230769
img-1044.txt,0,0.381010,0.463141,0.112981,0.099359
img-1044.txt,0,0.638221,0.434295,0.319712,0.131410
img-1044.txt,0,0.673077,0.317308,0.216346,0.070513
img-1045.txt,0,0.583643,0.252809,0.297398,0.359551
img-1045.txt,0,0.321561,0.699438,0.479554,0.556180
img-1046.txt,0,0.550481,0.459936,0.384615,0.400641
img-1046.txt,0,0.804087,0.778846,0.156250,0.128205
img-1046.txt,0,0.300481,0.277244,0.197115,0.125000
img-1047.txt,0,0.719952,0.596154,0.271635,0.243590
img-1047.txt,0,0.675481,0.912393,0.134615,0.175214
img-1047.txt,0,0.471154,0.314103,0.120192,0.098291
img-1047.txt,0,0.331731,0.318376,0.096154,0.106838
img-1047.txt,0,0.212740,0.692308,0.406250,0.512821
img-1047.txt,0,0.582933,0.410256,0.209135,0.085470
img-1047.txt,0,0.443510,0.185897,0.247596,0.072650
img-1047.txt,0,0.677885,0.252137,0.182692,0.068376
img-1047.txt,0,0.725962,0.181624,0.120192,0.038462
img-1047.txt,0,0.939904,0.314103,0.120192,0.064103
img-1048.txt,0,0.501534,0.756912,0.947853,0.486175
img-1048.txt,0,0.509202,0.263825,0.460123,0.131336
img-1048.txt,0,0.323620,0.173963,0.168712,0.052995
img-1048.txt,0,0.475460,0.127880,0.239264,0.052995
img-1048.txt,0,0.702454,0.163594,0.208589,0.087558
img-1049.txt,0,0.504687,0.485417,0.990625,0.629167
img-105.txt,0,0.511806,0.489583,0.209722,0.156944
img-105.txt,0,0.442361,0.654861,0.059722,0.051389
img-1050.txt,0,0.465144,0.750000,0.122596,0.089744
img-1050.txt,0,0.417067,0.916667,0.156250,0.141026
img-1050.txt,0,0.133413,0.967949,0.117788,0.064103
img-1050.txt,0,0.639423,0.750000,0.096154,0.123932
img-1050.txt,0,0.683894,0.587607,0.079327,0.098291
img-1050.txt,0,0.203125,0.557692,0.098558,0.064103
img-1050.txt,0,0.304087,0.698718,0.324519,0.192308
img-1050.txt,0,0.698317,0.391026,0.151442,0.123932
img-1050.txt,0,0.399038,0.525641,0.264423,0.153846
img-1051.txt,0,0.782500,0.422222,0.330000,0.257778
img-1052.txt,0,0.402644,0.726688,0.324519,0.205788
img-1052.txt,0,0.641827,0.604502,0.182692,0.147910
img-1052.txt,0,0.742788,0.508039,0.182692,0.122186
img-1052.txt,0,0.930288,0.385852,0.076923,0.051447
img-1053.txt,0,0.501202,0.899573,0.213942,0.200855
img-1053.txt,0,0.400240,0.638889,0.156250,0.183761
img-1053.txt,0,0.545673,0.495726,0.120192,0.102564
img-1053.txt,0,0.229567,0.752137,0.117788,0.239316
img-1054.txt,0,0.495192,0.556090,0.951923,0.580128
img-1054.txt,0,0.469952,0.177885,0.348558,0.118590
img-1055.txt,0,0.522837,0.666667,0.377404,0.297872
img-1056.txt,0,0.515625,0.552885,0.449519,0.310897
img-1056.txt,0,0.856971,0.847756,0.286058,0.278846
img-1056.txt,0,0.542067,0.133013,0.305288,0.118590
img-1057.txt,0,0.128606,0.850943,0.218750,0.237736
img-1057.txt,0,0.530048,0.677358,0.372596,0.320755
img-1057.txt,0,0.825721,0.366038,0.213942,0.203774
img-1057.txt,0,0.937500,0.267925,0.125000,0.196226
img-1057.txt,0,0.914663,0.686792,0.170673,0.173585
img-1058.txt,0,0.439904,0.731481,0.158654,0.185185
img-1058.txt,0,0.605769,0.592593,0.197115,0.129630
img-1059.txt,0,0.471154,0.718412,0.442308,0.267148
img-1059.txt,0,0.853365,0.828520,0.259615,0.342960
img-1059.txt,0,0.854567,0.463899,0.286058,0.299639
img-106.txt,0,0.454861,0.446528,0.509722,0.426389
img-106.txt,0,0.761806,0.309722,0.156944,0.227778
img-1060.txt,0,0.724760,0.919872,0.382212,0.160256
img-1060.txt,0,0.614183,0.613782,0.540865,0.266026
img-1060.txt,0,0.362981,0.371795,0.245192,0.224359
img-1060.txt,0,0.748798,0.277244,0.112981,0.067308
img-1061.txt,0,0.544471,0.812274,0.911058,0.353791
img-1061.txt,0,0.493990,0.545126,0.286058,0.180505
img-1062.txt,0,0.503606,0.455128,0.992788,0.762821
img-1063.txt,0,0.653846,0.642599,0.206731,0.158845
img-1063.txt,0,0.804087,0.671480,0.088942,0.093863
img-1064.txt,0,0.292067,0.844017,0.300481,0.311966
img-1065.txt,0,0.500000,0.849785,0.153846,0.137339
img-1065.txt,0,0.319712,0.697425,0.110577,0.098712
img-1065.txt,0,0.317308,0.581545,0.052885,0.055794
img-1066.txt,0,0.587740,0.490826,0.555288,0.899083
img-1067.txt,0,0.451923,0.572464,0.423077,0.311594
img-1068.txt,0,0.307692,0.489286,0.192308,0.250000
img-1068.txt,0,0.463942,0.203571,0.187500,0.164286
img-1068.txt,0,0.716346,0.660714,0.533654,0.678571
img-1069.txt,0,0.710337,0.639535,0.483173,0.581395
img-107.txt,0,0.476389,0.517361,0.313889,0.240278
img-1070.txt,0,0.652644,0.761733,0.550481,0.433213
img-1071.txt,0,0.581667,0.414573,0.630000,0.537688
img-1072.txt,0,0.554087,0.802752,0.762019,0.330275
img-1072.txt,0,0.498798,0.555046,0.483173,0.211009
img-1072.txt,0,0.354567,0.396789,0.353365,0.133028
img-1072.txt,0,0.468750,0.277523,0.192308,0.068807
img-1073.txt,0,0.477163,0.634615,0.944712,0.551282
img-1074.txt,0,0.604567,0.710970,0.699519,0.426160
img-1074.txt,0,0.103365,0.523207,0.201923,0.227848
img-1075.txt,0,0.521635,0.564982,0.639423,0.841155
img-1076.txt,0,0.484375,0.796029,0.526442,0.407942
img-1076.txt,0,0.872596,0.436823,0.254808,0.158845
img-1077.txt,0,0.417067,0.568548,0.487981,0.190860
img-1077.txt,0,0.444712,0.125000,0.173077,0.077957
img-1077.txt,0,0.926683,0.743280,0.146635,0.180108
img-1078.txt,0,0.630000,0.675595,0.566667,0.434524
img-1078.txt,0,0.831667,0.095238,0.156667,0.095238
img-1078.txt,0,0.866667,0.187500,0.133333,0.077381
img-1078.txt,0,0.313333,0.244048,0.293333,0.261905
img-1079.txt,0,0.695913,0.500000,0.516827,0.623932
img-108.txt,0,0.494444,0.363889,0.238889,0.177778
img-108.txt,0,0.372917,0.409028,0.101389,0.093056
img-108.txt,0,0.753472,0.281944,0.081944,0.044444
img-108.txt,0,0.451389,0.880556,0.163889,0.169444
img-108.txt,0,0.966667,0.711806,0.066667,0.087500
img-1080.txt,0,0.466346,0.623932,0.927885,0.743590
img-1081.txt,0,0.490385,0.817406,0.894231,0.365188
img-1081.txt,0,0.539663,0.549488,0.415865,0.143345
img-1082.txt,0,0.480769,0.709957,0.947115,0.580087
img-1083.txt,0,0.645433,0.382671,0.569712,0.238267
img-1083.txt,0,0.275240,0.761733,0.545673,0.332130
img-1084.txt,0,0.420673,0.735931,0.798077,0.476190
img-1084.txt,0,0.903846,0.404762,0.192308,0.186147
img-1084.txt,0,0.933894,0.664502,0.132212,0.160173
img-1085.txt,0,0.292067,0.743590,0.141827,0.102564
img-1085.txt,0,0.371394,0.634615,0.204327,0.106838
img-1085.txt,0,0.568510,0.839744,0.137019,0.123932
img-1085.txt,0,0.764423,0.824786,0.158654,0.111111
img-1085.txt,0,0.390625,0.835470,0.108173,0.072650
img-1085.txt,0,0.239183,0.440171,0.103365,0.076923
img-1085.txt,0,0.560096,0.440171,0.072115,0.085470
img-1085.txt,0,0.603365,0.668803,0.139423,0.149573
img-1085.txt,0,0.820913,0.207265,0.161058,0.106838
img-1085.txt,0,0.957933,0.151709,0.084135,0.072650
img-1085.txt,0,0.739183,0.130342,0.079327,0.047009
img-1085.txt,0,0.850962,0.117521,0.149038,0.081197
img-1085.txt,0,0.676683,0.057692,0.165865,0.072650
img-1085.txt,0,0.913462,0.055556,0.125000,0.068376
img-1085.txt,0,0.808894,0.555556,0.112981,0.153846
img-1085.txt,0,0.483173,0.292735,0.081731,0.115385
img-1085.txt,0,0.187500,0.126068,0.091346,0.072650
img-1086.txt,0,0.521635,0.506410,0.899038,0.474359
img-1086.txt,0,0.795673,0.120192,0.365385,0.195513
img-1087.txt,0,0.502500,0.513333,0.995000,0.715556
img-1088.txt,0,0.715144,0.336538,0.300481,0.153846
img-1088.txt,0,0.912260,0.407051,0.069712,0.076923
img-1088.txt,0,0.371394,0.676282,0.463942,0.179487
img-1088.txt,0,0.147837,0.894231,0.194712,0.185897
img-1088.txt,0,0.347356,0.932692,0.165865,0.134615
img-1088.txt,0,0.402644,0.075321,0.098558,0.118590
img-1089.txt,0,0.737981,0.622776,0.283654,0.185053
img-1089.txt,0,0.389423,0.820285,0.740385,0.238434
img-1089.txt,0,0.188702,0.539146,0.367788,0.138790
img-1089.txt,0,0.926683,0.489324,0.146635,0.124555
img-1089.txt,0,0.688702,0.473310,0.310096,0.106762
img-1089.txt,0,0.426683,0.407473,0.108173,0.081851
img-1089.txt,0,0.042067,0.446619,0.079327,0.053381
img-1089.txt,0,0.242788,0.368327,0.177885,0.032028
img-1089.txt,0,0.054087,0.380783,0.103365,0.035587
img-1089.txt,0,0.955529,0.606762,0.088942,0.096085
img-109.txt,0,0.547222,0.403472,0.158333,0.129167
img-109.txt,0,0.511111,0.618056,0.238889,0.230556
img-109.txt,0,0.200000,0.659722,0.233333,0.130556
img-1090.txt,0,0.488750,0.491968,0.617500,0.662651
img-1091.txt,0,0.411058,0.564103,0.235577,0.131868
img-1091.txt,0,0.502404,0.712454,0.312500,0.208791
img-1091.txt,0,0.609375,0.899267,0.290865,0.164835
img-1091.txt,0,0.662260,0.681319,0.127404,0.146520
img-1092.txt,0,0.269231,0.529197,0.134615,0.153285
img-1092.txt,0,0.381010,0.465328,0.127404,0.135036
img-1092.txt,0,0.270433,0.709854,0.189904,0.164234
img-1092.txt,0,0.396635,0.768248,0.139423,0.178832
img-1092.txt,0,0.537260,0.804745,0.098558,0.178832
img-1092.txt,0,0.566106,0.620438,0.137019,0.197080
img-1092.txt,0,0.715144,0.901460,0.137019,0.197080
img-1092.txt,0,0.182692,0.200730,0.120192,0.102190
img-1092.txt,0,0.579327,0.240876,0.163462,0.233577
img-1092.txt,0,0.718750,0.354015,0.129808,0.094891
img-1092.txt,0,0.622596,0.468978,0.120192,0.113139
img-1092.txt,0,0.050481,0.589416,0.091346,0.156934
img-1092.txt,0,0.064904,0.288321,0.048077,0.087591
img-1092.txt,0,0.173077,0.343066,0.110577,0.102190
img-1093.txt,0,0.352163,0.797009,0.483173,0.294872
img-1093.txt,0,0.754808,0.519231,0.312500,0.141026
img-1094.txt,0,0.207933,0.305046,0.262019,0.123853
img-1094.txt,0,0.846154,0.550459,0.302885,0.220183
img-1094.txt,0,0.855769,0.862385,0.278846,0.275229
img-1094.txt,0,0.097356,0.642202,0.185096,0.394495
img-1094.txt,0,0.399038,0.557339,0.538462,0.279817
img-1094.txt,0,0.280048,0.754587,0.382212,0.362385
img-1094.txt,0,0.562500,0.924312,0.129808,0.142202
img-1095.txt,0,0.626202,0.884615,0.564904,0.173077
img-1095.txt,0,0.846154,0.570513,0.307692,0.121795
img-1095.txt,0,0.379808,0.556090,0.331731,0.092949
img-1095.txt,0,0.525240,0.451923,0.290865,0.070513
img-1095.txt,0,0.120192,0.834936,0.230769,0.118590
img-1096.txt,0,0.490385,0.410256,0.504808,0.350427
img-1096.txt,0,0.840144,0.839744,0.242788,0.320513
img-1097.txt,0,0.545000,0.532500,0.636667,0.455000
img-1098.txt,0,0.713942,0.633858,0.389423,0.346457
img-1099.txt,0,0.854567,0.873391,0.127404,0.253219
img-1099.txt,0,0.783654,0.781116,0.120192,0.120172
img-1099.txt,0,0.965144,0.658798,0.069712,0.124464
img-1099.txt,0,0.911058,0.740343,0.177885,0.193133
img-1099.txt,0,0.689904,0.931330,0.110577,0.103004
img-1099.txt,0,0.308894,0.755365,0.555288,0.377682
img-1099.txt,0,0.657452,0.675966,0.084135,0.124464
img-11.txt,0,0.478472,0.509722,0.337500,0.338889
img-110.txt,0,0.598611,0.486806,0.575000,0.168056
img-110.txt,0,0.181944,0.274306,0.136111,0.037500
img-1100.txt,0,0.114183,0.570513,0.213942,0.141026
img-1100.txt,0,0.237981,0.448718,0.312500,0.128205
img-1100.txt,0,0.602163,0.495726,0.286058,0.170940
img-1100.txt,0,0.418269,0.801282,0.721154,0.397436
img-1100.txt,0,0.909856,0.694444,0.180288,0.260684
img-1101.txt,0,0.395433,0.500000,0.199519,0.162393
img-1101.txt,0,0.419471,0.829060,0.161058,0.333333
img-1101.txt,0,0.731971,0.668803,0.319712,0.380342
img-1101.txt,0,0.596154,0.835470,0.105769,0.183761
img-1101.txt,0,0.063702,0.846154,0.060096,0.119658
img-1101.txt,0,0.413462,0.235043,0.125000,0.076923
img-1101.txt,0,0.475962,0.264957,0.120192,0.051282
img-1101.txt,0,0.432692,0.324786,0.096154,0.051282
img-1101.txt,0,0.646635,0.267094,0.125000,0.089744
img-1101.txt,0,0.382212,0.143162,0.076923,0.029915
img-1101.txt,0,0.953125,0.378205,0.088942,0.089744
img-1101.txt,0,0.546875,0.388889,0.112981,0.094017
img-1102.txt,0,0.349760,0.677885,0.108173,0.048077
img-1102.txt,0,0.451923,0.730769,0.139423,0.102564
img-1102.txt,0,0.507212,0.661859,0.158654,0.099359
img-1102.txt,0,0.483173,0.610577,0.129808,0.048077
img-1102.txt,0,0.417067,0.576923,0.132212,0.038462
img-1102.txt,0,0.447115,0.823718,0.206731,0.115385
img-1102.txt,0,0.479567,0.945513,0.406250,0.108974
img-1102.txt,0,0.665865,0.690705,0.100962,0.169872
img-1102.txt,0,0.912260,0.810897,0.175481,0.160256
img-1103.txt,0,0.503606,0.611913,0.963942,0.689531
img-1104.txt,0,0.411250,0.795000,0.407500,0.256667
img-1104.txt,0,0.763750,0.616667,0.342500,0.293333
img-1105.txt,0,0.602163,0.451923,0.439904,0.108974
img-1106.txt,0,0.588889,0.615000,0.520000,0.210000
img-1106.txt,0,0.564444,0.403333,0.364444,0.093333
img-1106.txt,0,0.200000,0.516667,0.382222,0.260000
img-1107.txt,0,0.881010,0.794231,0.237981,0.180769
img-1107.txt,0,0.263221,0.763462,0.281250,0.142308
img-1107.txt,0,0.459135,0.815385,0.326923,0.207692
img-1108.txt,0,0.096154,0.469957,0.096154,0.141631
img-1108.txt,0,0.205529,0.525751,0.098558,0.184549
img-1108.txt,0,0.082933,0.796137,0.112981,0.107296
img-1108.txt,0,0.132212,0.654506,0.100962,0.133047
img-1108.txt,0,0.050481,0.615880,0.038462,0.090129
img-1108.txt,0,0.359375,0.444206,0.112981,0.158798
img-1108.txt,0,0.320913,0.592275,0.055288,0.085837
img-1108.txt,0,0.330529,0.682403,0.074519,0.120172
img-1108.txt,0,0.307692,0.819742,0.052885,0.085837
img-1108.txt,0,0.484375,0.390558,0.103365,0.163090
img-1108.txt,0,0.432692,0.626609,0.043269,0.085837
img-1108.txt,0,0.497596,0.553648,0.081731,0.137339
img-1108.txt,0,0.435096,0.817597,0.259615,0.167382
img-1108.txt,0,0.555288,0.716738,0.173077,0.171674
img-1108.txt,0,0.768029,0.727468,0.156250,0.253219
img-1108.txt,0,0.674279,0.420601,0.156250,0.214592
img-1108.txt,0,0.705529,0.345494,0.127404,0.227468
img-1108.txt,0,0.867788,0.373391,0.120192,0.197425
img-1108.txt,0,0.872596,0.199571,0.076923,0.115880
img-1108.txt,0,0.966346,0.416309,0.067308,0.188841
img-1108.txt,0,0.905048,0.658798,0.117788,0.218884
img-1108.txt,0,0.866587,0.510730,0.084135,0.077253
img-1109.txt,0,0.552500,0.891667,0.120000,0.123333
img-1109.txt,0,0.371250,0.935000,0.162500,0.063333
img-1109.txt,0,0.285000,0.553333,0.095000,0.073333
img-1109.txt,0,0.548750,0.510000,0.132500,0.073333
img-1109.txt,0,0.242500,0.736667,0.115000,0.080000
img-1109.txt,0,0.373750,0.750000,0.102500,0.073333
img-1109.txt,0,0.312500,0.670000,0.070000,0.053333
img-1109.txt,0,0.105000,0.600000,0.115000,0.053333
img-1109.txt,0,0.048750,0.525000,0.092500,0.063333
img-1109.txt,0,0.306250,0.846667,0.137500,0.086667
img-1109.txt,0,0.761250,0.558333,0.192500,0.090000
img-1109.txt,0,0.943750,0.553333,0.062500,0.106667
img-1109.txt,0,0.681250,0.453333,0.132500,0.080000
img-1109.txt,0,0.520000,0.383333,0.110000,0.086667
img-1109.txt,0,0.462500,0.348333,0.100000,0.050000
img-1109.txt,0,0.183750,0.466667,0.117500,0.066667
img-1109.txt,0,0.283750,0.446667,0.062500,0.046667
img-111.txt,0,0.529167,0.405556,0.122222,0.075000
img-111.txt,0,0.443750,0.547222,0.229167,0.211111
img-111.txt,0,0.071528,0.753472,0.112500,0.148611
img-1110.txt,0,0.425373,0.567416,0.380597,0.202247
img-1110.txt,0,0.546642,0.702247,0.503731,0.438202
img-1110.txt,0,0.830224,0.789326,0.339552,0.410112
img-1111.txt,0,0.437500,0.633803,0.725962,0.422535
img-1111.txt,0,0.740385,0.332746,0.302885,0.383803
